txn_reference,sender_mobile,receiver_mobile,transfer_amount,initiated_at
APP355202244,7799332663,7938077043,19168.49,1736839161
APP386073236,9029710513,9742450428,14814.08,1716063575
APP450767386,9029710513,6953924413,10599.81,1716816540
APP847822352,6497664965,6111437738,11986.6,1723360082
APP604353467,6844056201,6251637761,13952.31,1723708990
APP562535789,6075831612,9965260664,17108.41,1723821640
APP988297243,9548849393,7473414254,3867.41,1721827973
APP122931787,9491613067,6288201578,19969.85,1722747653
APP538132837,9312707812,9110573421,15645.92,1733784960
APP844774349,9380571297,9232115314,3483.61,1734516701
APP432282715,8870780493,6938097645,9421.39,1734611325
APP887249027,7646176195,8238419848,2791.05,1735025873
APP920918137,7646176195,8650562350,6442.68,1735981116
APP209863112,9607230366,8196036938,17167.33,1705575420
APP550573112,7624774323,8570077756,7706.95,1705874684
APP419598961,8680613449,8481716240,8183.2,1721877991
APP984685316,7079068460,6118346904,18473.64,1722278444
APP624294460,9081820879,7911064751,14005.85,1706497601
APP541435520,8176228421,6703049820,12766.79,1706915554
APP647667434,7657437915,7876852699,3805.85,1724590378
APP854269448,7886579143,6768004497,2237.94,1715576556
APP119235281,9060147318,8550035926,9884.4,1706481178
APP915487092,8986887839,8316769907,6483.55,1707134991
APP563904773,7804845163,8127838598,3017.66,1726712627
APP151069299,6395236474,6227658333,4011.24,1726905825
APP838094642,8561188904,6803412276,11406.12,1727098978
APP862895339,8674605436,8248188741,4250.16,1724085420
APP765670544,7917370956,7549836188,18204.31,1724224728
APP911130488,8674605436,6750012810,9179.68,1724506856
APP316198380,6602240606,9300412477,7138.86,1718680572
APP544232078,6602240606,8549894767,17437.81,1719621916
APP437979890,7006007814,7449136209,12727.91,1705994689
APP602576712,8582211943,9202933782,1623.36,1706733691
APP931746851,8582211943,7585436733,2645.5,1706934016
APP812752047,7287125643,8023204565,17158.95,1707200093
APP692312334,9592673217,7267670870,16371.97,1726764200
APP509476205,6335236368,8837527377,8344.62,1732828512
APP322151316,9936004181,6498283695,15699.28,1733127576
APP194597508,9857043969,7465016183,5242.01,1734632213
APP880521164,9027216230,8969532254,10494.56,1714941177
APP112189134,8986632154,8169008255,4477.17,1715208358
APP620950959,8158552475,9398585768,14770.57,1715373902
APP110335737,7824433902,9864697084,18729.99,1715595846
APP557833316,9965236967,8473785615,7369.1,1731858300
APP328621192,7882431563,8562670062,13409.33,1732039712
APP571400589,6476508638,8086409205,12509.43,1705076750
APP269694087,6343525939,9219435252,19228.82,1705624225
APP503528177,6724280058,8399582521,9061.66,1706170841
APP751503645,8839790826,8823159529,986.18,1718625797
APP679627538,8839790826,6781531271,15697.01,1719651882
APP727669604,6372793655,6590491418,13742.1,1719851909
APP976971178,8839790826,7990464129,7086.22,1719970311
APP532206405,8721732292,7901514111,14484.23,1729643258
APP579030789,9186695077,6768217914,8692.29,1730240318
APP687915954,9913430964,6337312443,18837.43,1716267487
APP366128904,9192354532,9121890693,6974.12,1711852898
APP311282982,7314255870,8850456756,11847.91,1731895041
APP232841187,6595612291,7002266858,11670.46,1732182923
APP791527223,9963330952,8118770731,5711.65,1732418400
APP643040846,7314255870,7145476928,16038.27,1732787672
APP126804728,7114263799,7189289265,4153.78,1719560115
APP643440475,8621751126,9275248549,3547.93,1719772305
APP483534165,7850422915,7243516561,17392.98,1719987239
APP554474212,6424077847,8501066883,2411.89,1720148956
APP477141642,7725540171,7714328103,7116.29,1720218525
APP631221932,8621751126,8459622258,4712.06,1720289739
APP421517065,7114263799,8909114181,15001.65,1720517698
APP861544358,7725540171,9817377757,12429.72,1720616975
APP392119262,7583072741,6657972270,9944.84,1731196727
APP969511449,9436855968,7660469552,3439.27,1731967003
APP297419394,7583072741,9440548106,11131.98,1732191720
APP376262895,9481215265,9077018979,14006.0,1719407365
APP346598053,8409000850,7250395933,12676.63,1733747704
APP468691427,7187492443,9120067259,15287.64,1733911828
APP206662804,6698597289,9271837669,9724.52,1718488278
APP439709828,6371041218,7027451575,9034.85,1718557727
APP939749641,6371041218,7038310917,6732.71,1719159411
APP176962736,9328229732,7805582678,10083.51,1709050653
APP180527580,7204924077,7914246864,13542.98,1709417048
APP887177104,6713175429,9167570761,7862.14,1716593057
APP152552958,8285842740,8637946718,14589.89,1717073455
APP817104587,9622630192,9210914548,8035.46,1717517309
APP437274548,7300656317,8511929789,19511.41,1718151088
APP317694780,7445603944,7711621139,4324.21,1718488997
APP315588501,9954180952,9385701510,3471.49,1719291455
APP254903642,6437946764,6387483723,18677.7,1720142273
APP662653097,7466323860,8413073885,7527.48,1722192601
APP478787216,6892845293,8915633386,16795.06,1722918636
APP860522005,8344924242,8695268346,13998.43,1729983360
APP337676601,6905286071,9063602860,758.18,1730428728
APP369120591,6620745255,7807984399,14655.56,1731270146
APP883983289,8423738226,9644935545,4872.85,1723135600
APP118789441,8434984797,6164417306,14905.64,1723180542
APP446781857,8423738226,6998781162,14536.99,1723270562
APP323464269,9088320607,9496504408,8561.96,1723477688
APP522200627,8434984797,7833378554,4250.54,1723835580
APP320470390,9088320607,6380086609,15569.73,1724049801
APP947036669,8895334028,7419415526,10803.39,1730710290
APP319793494,8423767834,6321777196,18291.54,1731155235
APP884724217,9157566467,6704895497,1260.06,1708253590
APP349476505,6202016553,7508298777,16763.78,1734212820
APP490712464,6202016553,8294363626,11977.64,1734620201
APP695851773,6411760662,9185158191,5616.38,1734678134
APP981538192,9161191266,9815512940,19275.67,1721077614
APP790311225,7464811527,8638739960,9529.03,1721178533
APP673066038,9758737104,9757238386,6783.24,1721498079
APP705375259,6396595943,6824325530,4336.55,1721659803
APP372587043,6483003939,8895042700,7767.32,1730904786
APP885387929,7122653274,7996991502,14086.9,1731100571
APP148252457,6483003939,6679787402,17051.02,1731417449
APP833713083,9100041111,7806398386,4589.42,1731622460
APP961696228,6766855408,9190679752,1667.9,1720576928
APP371603823,6786359687,6205439586,15916.88,1720892805
APP192385156,7288078779,6202260474,7844.34,1711013340
APP255259952,8822317574,9925618479,18308.58,1711674795
APP886776821,7040648582,6536226490,11535.0,1717782894
APP736306065,9799568702,8389640124,10174.4,1718910887
APP215731884,7040648582,9402991729,17464.35,1719139118
APP548224846,7350509398,7516668027,8653.14,1712689780
APP182647031,7350509398,7293238142,18704.13,1712902252
APP775639086,9196923704,8989622086,9321.3,1713021233
APP362708174,7974741049,8056060703,17656.5,1730024058
APP412996668,9262927290,9486744292,16539.9,1731183040
APP222368210,9262927290,7566528126,13024.52,1731750147
APP589937890,9872333352,6877283252,12267.96,1731917061
APP622966078,9048970138,9172116767,1989.3,1716813900
APP241838271,7308184556,6506103610,1453.57,1717794601
APP508456587,7823629297,8837508422,7916.03,1720492383
APP661397789,9412899791,6498594720,6193.42,1720744813
APP372037443,9371543211,8913628709,5394.63,1714581762
APP789274840,7879946413,8005912589,4358.27,1714741114
APP205873120,9371543211,6018345525,9569.66,1714938870
APP342393711,7815833108,7133639636,4164.17,1715236300
APP641178144,7879946413,9588267224,18020.44,1715411953
APP949564099,6252124256,9267581753,11540.36,1732923042
APP517751347,9758968767,6251368926,8482.73,1733941799
APP389310737,6463952534,7239415169,8904.51,1734021418
APP845499306,7644287990,6303906530,11228.42,1713737136
APP261566908,7215560407,8836723457,4231.79,1713931205
APP131038265,6060458221,8735178754,9807.66,1714244555
APP330879237,6060458221,6606722339,7951.25,1714473152
APP609665772,6060458221,9113658567,16778.31,1714647490
APP842159815,7170987437,8527170215,9721.08,1716415920
APP858164508,6011936088,7421809176,4106.57,1726443688
APP922185293,9196712277,9409500081,3758.27,1726971143
APP559440246,7962838426,6304525006,19682.21,1727069343
APP746534670,7620390826,7455154859,4784.57,1711369684
APP354877890,9608439552,8307653872,14749.8,1719672754
APP867091480,7708077332,6202950198,644.99,1719984201
APP512490809,9025085013,7840930135,10527.84,1720254634
APP954316622,6564228020,6459669188,18716.64,1716835225
APP744171785,9919492888,8160997637,8264.25,1717114275
APP298302446,9068945544,9100256204,18573.33,1718408268
APP103889573,7340172807,8232428023,827.85,1708075630
APP656287105,9079601329,9178588992,10229.46,1708789778
APP867095559,9186838385,8887107080,13152.84,1709038537
APP480273180,7387945884,8210302703,3799.22,1706747585
APP911112838,6876893959,8931064051,17746.12,1707509945
APP582084282,7878714401,7696525687,10720.08,1707601064
APP207806281,6199343140,7573471734,13510.14,1707767848
APP437206464,8816375527,7531760396,16369.71,1721444307
APP533381135,6052010795,9407695639,17896.55,1721658508
APP778455531,8276061103,7575252215,1604.8,1711633394
APP926914285,6195881132,6371000984,14223.2,1712678542
APP365352343,8276061103,6365289768,6707.0,1712937002
APP422579197,7017837249,8899418063,14142.0,1712349720
APP579140766,7017837249,6046540679,4764.68,1712438670
APP611913400,6832276336,9571159121,17232.28,1712552486
APP608220936,7017837249,7269287057,10125.8,1712629332
APP333657445,6832276336,8182954543,9906.28,1712734525
APP432187165,7017837249,9134179504,8218.95,1713090098
APP779354916,8395718355,6167240362,12861.44,1725833100
APP400365669,8789153128,8909635823,4363.21,1718615700
APP466486843,8631808266,6255916623,6370.96,1718729589
APP287009298,8631808266,8915201432,19351.22,1719376136
APP778204498,9876500502,8538405699,41155.08,1731076980
APP600700528,9876500502,8592780335,9553.92,1744036980
APP423937940,8038711373,7599430642,23188.73,1726685820
APP335348059,8038711373,6000982029,19627.88,1730314620
APP104723193,8038711373,6000982029,35880.21,1731524220
APP973609065,8038711373,7599430642,44116.89,1729709820
APP295588447,8946317381,7894105209,30814.76,1721854020
APP999192625,8946317381,7305014711,45600.65,1731617220
APP156672138,8946317381,7305014711,25386.88,1728506820
APP644019237,8946317381,7305014711,48133.28,1729716420
APP991799781,8946317381,7305014711,46252.09,1730926020
APP235067622,8946317381,7894105209,41720.21,1726692420
APP329349186,6181269566,9028778130,44642.25,1720896060
APP110224083,6181269566,7027798588,27503.19,1720723260
APP895758267,6181269566,9028778130,6011.17,1736448060
APP972185132,9652607566,9351936476,27457.88,1735353900
APP119635317,9652607566,9501354193,26462.29,1745030700
APP349209195,8503957310,7961946818,28683.58,1734733020
APP115600618,8503957310,8989227565,7677.46,1741385820
APP518077820,8095367312,8526295240,49193.44,1721585700
APP199946493,8095367312,8031564872,45972.67,1728152100
APP541091682,8095367312,8031564872,48865.18,1727028900
APP859030916,8095367312,6440583133,30659.89,1754072100
APP223817191,6935022906,6311914414,29002.81,1727041920
APP525802051,6935022906,6903947396,45610.85,1724881920
APP582003091,6382597604,9939964501,36906.26,1718769360
APP243923997,6382597604,9179829217,34557.07,1722398160
APP427185242,6382597604,9179829217,30220.08,1724817360
APP868353144,6382597604,9179829217,13870.48,1726026960
APP819824644,9382931985,8025810785,44383.09,1706899740
APP522026536,9382931985,8133246039,7384.04,1718650140
APP654207207,8553074046,8971013012,32436.45,1717344240
APP766106157,8553074046,8506451287,3646.53,1730304240
APP781545167,7217041466,6284416553,43964.76,1734664200
APP765670971,7217041466,7429212853,48988.44,1746414600
APP454709071,9670720430,8670684724,26701.88,1727392080
APP832623891,9670720430,7753899461,14484.04,1732230480
APP336508552,6610665736,8365053669,19201.14,1724897460
APP660430765,6275180818,6721043205,9729.15,1732458780
APP890708334,6275180818,8796054211,39735.64,1735050780
APP420277764,8996685424,7900929535,7030.9,1735849200
APP430743274,8996685424,9317474377,6051.69,1735244400
APP853418066,7429431077,7663905621,12786.88,1722408960
APP723534973,7429431077,7663905621,29555.49,1730357760
APP670480460,7554558204,9679031797,32149.59,1731646260
APP386767443,9300598560,8269924247,28064.0,1713141240
APP905967949,9300598560,7379148344,12794.82,1713141240
APP338899184,9375408835,8506599417,48769.99,1728073740
APP554665387,9343611645,9787363527,27281.88,1716379680
APP117119551,7029896568,8519680735,24597.93,1713683580
APP180680130,7029896568,7581642544,47617.29,1716102780
APP486613233,7029896568,8519680735,10322.57,1717312380
APP438755757,7029896568,8711901505,36248.83,1726989180
APP964418475,8086797849,7946965294,41364.6,1734609780
APP177946075,8086797849,8696811160,22085.56,1739793780
APP126618542,8086797849,8696811160,12023.53,1735041780
APP555906115,6190245552,7196982768,11410.56,1711766220
APP163847053,7150590303,6001991839,16057.85,1724322120
APP955227034,7150590303,8984209211,7753.86,1729765320
APP735015034,7150590303,8984209211,34063.25,1730370120
APP113728687,7150590303,6001991839,8616.33,1730974920
APP604544386,7150590303,8984209211,22201.41,1732184520
APP617034102,7150590303,8984209211,41972.72,1732789320
APP743717767,8759347478,9385159839,32465.98,1715542620
APP518295240,8759347478,9876858835,11222.66,1720381020
APP762564176,8759347478,9358131991,24386.41,1727638620
APP668984949,6859064803,6069069461,24076.07,1732285320
APP366483860,8194987096,7853500636,5391.14,1719101880
APP368059213,8194987096,9617514977,43277.41,1717201080
APP551758343,6330883682,7584642355,13238.47,1735808160
APP922337644,6073244822,6591669028,36973.15,1712293080
APP411027322,7620454870,6643814849,9528.18,1716623820
APP547186231,7620454870,7765296499,2334.65,1726991820
APP386061624,7620454870,7765296499,19382.35,1729583820
APP627443087,7620454870,6643814849,16293.73,1725091020
APP199553292,8457352804,7488647909,33193.38,1709587980
APP492300697,8457352804,7488647909,45917.79,1714426380
APP312541702,8457352804,9162479560,11214.55,1713821580
APP608469036,8457352804,6019222479,16948.74,1714426380
APP512449099,8924104023,7835610209,17479.79,1718841120
APP317352624,8924104023,7835610209,23750.54,1721433120
APP491089717,8924104023,7835610209,44418.06,1726617120
APP721593882,8924104023,7765227901,7046.31,1722297120
APP385399542,8924104023,9573969507,30525.29,1724716320
APP409187228,8356683183,6314988265,10978.41,1710429060
APP998916170,8356683183,6314988265,6649.61,1711465860
APP993011146,6002761785,7129768274,7825.5,1717628820
APP460125535,6002761785,9081536076,24770.96,1733180820
APP348348187,6002761785,7129768274,8581.48,1722467220
APP709503529,6002761785,8590451108,17808.71,1748732820
APP192088979,6289141028,8349484838,24341.41,1727075520
APP913342251,6097536258,7035348719,10004.12,1706005740
APP535334486,6097536258,9447553181,18992.57,1707215340
APP196246005,8936603694,9101310706,23116.6,1726186140
APP407627417,8936603694,6263522627,6426.38,1728605340
APP458921725,9631068810,7150245450,27874.57,1725218460
APP379040977,9631068810,9942390710,29627.4,1730575260
APP879592619,9631068810,7150245450,39369.14,1727637660
APP764895004,6109786673,7382219816,9968.95,1719011340
APP610009808,6109786673,6184200493,34951.73,1721430540
APP468291816,6109786673,7382219816,5375.18,1733526540
APP628668926,9893752282,7812199278,33923.68,1746849720
APP438821704,7071165829,7865356596,25379.34,1725764460
APP745938125,7071165829,6544425067,37927.2,1732417260
APP359774046,7071165829,6544425067,37533.81,1729998060
APP429769638,7071165829,6544425067,11018.46,1751079660
APP299611731,7071165829,7865356596,28613.83,1753671660
APP908143087,6356207779,7178870431,32271.22,1720095000
APP979600090,6356207779,7896532490,28010.29,1722514200
APP824820542,6356207779,7896532490,37110.07,1726143000
APP486491330,6356207779,7178870431,43176.98,1723723800
APP834934943,6356207779,7896532490,15379.86,1728562200
APP758977777,9123281772,6581502300,25396.74,1720567440
APP887631291,9123281772,9893763566,17979.11,1710458640
APP755705752,9222730734,9785629750,34023.22,1715045520
APP113961832,7452683117,6847461055,41735.38,1721593500
APP237449271,7452683117,6724626387,4047.58,1721593500
APP683191123,7452683117,6724626387,46929.81,1722803100
APP656941340,7452683117,6847461055,40927.77,1723407900
APP880921850,7452683117,6724626387,46094.83,1724012700
APP596667115,7452683117,9764145828,24588.63,1743711900
APP639524081,9456657290,9608297386,28860.62,1719868080
APP687163863,9456657290,6186072255,11963.8,1729026480
APP787718253,7960481275,8028067430,30359.43,1727449980
APP348690500,7960481275,8028067430,8836.23,1735917180
APP996782911,8510777721,8244804772,13583.89,1716348960
APP889560065,8510777721,8819288309,14439.92,1717558560
APP904102043,8510777721,8244804772,2227.07,1734665760
APP164485179,6383007054,6281081932,29338.7,1712927820
APP765239419,6383007054,9594984567,13453.98,1735219020
APP970597682,6383007054,6281081932,38290.4,1742995020
APP794968353,7074716893,8603828392,38928.92,1707303480
APP198206438,7074716893,8603828392,29975.19,1716980280
APP987847967,7074716893,6593162085,12180.01,1733396280
APP594851491,6034484367,9700030772,13124.09,1728177060
APP423366873,6034484367,7567561780,41444.07,1718845860
APP735603371,6034484367,7567561780,3455.97,1726103460
APP409028650,6034484367,9700030772,46660.23,1748913060
APP267190661,9419750459,7074705016,17110.4,1710759300
APP443976278,9385294841,9613998762,22220.03,1754355240
APP669199537,9385294841,9613998762,14668.09,1739062440
APP204099150,9067394454,9522019576,21133.27,1732033500
APP182093600,9067394454,6001772253,15600.15,1733243100
APP606429186,9067394454,9522019576,29755.47,1735662300
APP711966697,9067394454,6001772253,40060.69,1742401500
APP901643256,6438664121,8692913968,47654.49,1736452500
APP257724868,8297512499,8142282465,46468.04,1706018460
APP959824180,8297512499,7400054691,22210.4,1706623260
APP614947391,8297512499,7400054691,10142.64,1708437660
APP974677058,8297512499,6898237866,17690.28,1715695260
APP792654125,8297512499,7400054691,21018.27,1733320860
APP349229537,8297512499,7400054691,9966.38,1741096860
APP947300312,8047140217,6646162650,49889.31,1708233720
APP383297171,7221763243,7651146644,12025.41,1736697360
APP822467282,8184270944,6609478287,41606.93,1718058420
APP374622948,6152897726,7554687365,25432.51,1724872800
APP269492024,6152897726,6858108302,9368.64,1733340000
APP867913701,7199311013,6528388546,12884.98,1718492280
APP510697770,7199311013,7156984842,42241.44,1723676280
APP723989862,7199311013,9910299553,6254.48,1734044280
APP272797975,9271699991,9694059507,45987.46,1713679200
APP230432113,9271699991,9581426868,36800.46,1714284000
APP146303157,9271699991,9581426868,26578.86,1718517600
APP312524265,9271699991,8252530059,10852.99,1717912800
APP140664984,8133936264,7295031572,39624.9,1732398840
APP584004333,6191055917,6677149898,34073.27,1737492240
APP820167193,6191055917,6528956230,34300.85,1736714640
APP325300226,6191055917,6528956230,2517.78,1738529040
APP923855350,9140347290,6906398181,39275.63,1722916080
APP777144405,9140347290,9819976991,8057.57,1721706480
APP970839442,9140347290,9819976991,28150.17,1723520880
APP794495699,6949078029,6458527518,11084.88,1717608120
APP692834867,6949078029,7002326755,36091.85,1717608120
APP437288357,6949078029,9580216158,15972.21,1729358520
APP875956124,6726202991,9166149584,31317.71,1722817800
APP191271784,6726202991,6166742905,13298.16,1725409800
APP980297086,6726202991,6166742905,25437.72,1721089800
APP379267074,6726202991,7026425503,27073.49,1725928200
APP308865903,6726202991,7264372774,49918.32,1722904200
APP467309878,8573126110,7639138041,45088.05,1705163340
APP995601780,8573126110,6787510765,38834.77,1708187340
APP601494743,8573126110,7639138041,39272.61,1733675340
APP546120509,8573126110,9973991630,12007.43,1713025740
APP271676575,9366881261,6349969084,24706.76,1735419240
APP187188783,7791570215,8431961168,20010.56,1730249280
APP862568598,7371504870,8467779677,8586.03,1725369960
APP586313520,7371504870,8467779677,43840.38,1734441960
APP570249262,7371494696,9286333579,49650.15,1739183880
APP336595032,7371494696,9286333579,9476.89,1744367880
APP373718903,8010400973,9565521686,7934.58,1713748020
APP307678564,8010400973,9565521686,49247.34,1732669620
APP127555479,8010400973,8238528015,45503.62,1718586420
APP591275506,7317349146,9605237163,48996.55,1734738000
APP363144241,8170360676,9450866222,9387.14,1726153920
APP405587137,8170360676,7060450779,5801.72,1731510720
APP801419950,8170360676,7060450779,41091.77,1734102720
APP474212307,7112913786,7535684976,25773.4,1722532080
APP759588421,7112913786,8895384333,11017.87,1732900080
APP685625624,8447419511,6261771322,44909.14,1722655680
APP743875375,8447419511,8053472543,21879.7,1730431680
APP308350585,8447419511,6261771322,21675.33,1740799680
APP741483161,7613579998,7250782665,34201.61,1717491000
APP808647846,8943318252,6576779774,26178.27,1733807520
APP720894374,8130185756,6749964144,17369.62,1729702860
APP223005354,8130185756,9014839556,15802.15,1737478860
APP890141610,8130185756,6749964144,37383.97,1733158860
APP890385211,8130185756,8184456483,35497.75,1747846860
APP537348631,6441530157,8688672192,42552.35,1712704140
APP488989776,6441530157,8688672192,18076.31,1716332940
APP200800587,9888565725,9002836309,38392.34,1717294440
APP239374634,9888565725,7139720959,23825.0,1728785640
APP238465592,9888565725,8856239731,4862.53,1746584040
APP132097148,8570899201,7795668061,6627.65,1711747680
APP867755148,8570899201,8768099169,16447.27,1724880480
APP122477882,8570899201,8739658819,23432.87,1714166880
APP874147823,8468034188,6263818029,39711.88,1733708280
APP237360077,7929020573,7528956932,7775.47,1707292080
APP295475514,7929020573,6182166106,13496.16,1715068080
APP462608016,7929020573,7808211327,19342.53,1728028080
APP588643132,7929020573,6182166106,47313.78,1713944880
APP907547236,7929020573,7808211327,30104.49,1738396080
APP819932675,6767365320,9617525151,34068.28,1714219260
APP522599516,6767365320,6607301158,45250.28,1711800060
APP761288098,6767365320,6607301158,34120.68,1742040060
APP521144728,8102579086,6856651123,27666.95,1711519860
APP559417039,7776666337,7847011492,40743.39,1727298540
APP128129645,7776666337,9564418809,13148.06,1736456940
APP885202154,6475101653,9268669479,5576.43,1712047560
APP335091911,8662705341,8897756110,10635.36,1732117560
APP679705521,8662705341,8897756110,47152.41,1733327160
APP516272552,8662705341,8897756110,19819.6,1745077560
APP769869873,8662705341,6605016727,5988.98,1736351160
APP849044563,8662705341,6605016727,46101.39,1743003960
APP280100073,8662705341,6605016727,19237.2,1738165560
APP725132477,6311036890,9754430515,42757.24,1742933700
APP923322871,8099493154,8648409707,48713.5,1725533940
APP383204313,9082873919,7853288514,39676.49,1724366820
APP840780525,9082873919,9127801165,46408.88,1727995620
APP295421219,9082873919,9127801165,17222.93,1742683620
APP333705330,6771389714,6821938923,14354.59,1708192620
APP192456995,6771389714,6821938923,34558.59,1708797420
APP771055547,6771389714,6475194491,35191.07,1717351020
APP543779818,7751480843,7920962071,10269.39,1728956940
APP398514387,7751480843,6924620776,6779.06,1730166540
APP902027680,7517698058,7592960246,8743.86,1716379800
APP588555557,7517698058,9772815931,6084.87,1718799000
APP415565332,7517698058,6285311697,36540.89,1720008600
APP181889078,7517698058,6160933912,20835.2,1729339800
APP261636533,7517698058,7592960246,44650.0,1731931800
APP282330427,7517698058,6160933912,11834.08,1721823000
APP397262742,6190725739,8373338129,29395.31,1736069760
APP571206539,6172965769,6547595971,23398.54,1730082420
APP495735600,8599064975,6903840502,5400.85,1738512300
APP428034428,8599064975,6903840502,9148.07,1739721900
APP898290630,8599064975,8243633807,39576.47,1742141100
APP974410095,8599064975,6903840502,36133.9,1743350700
APP420507176,8599064975,6903840502,44869.41,1745769900
APP726418287,8599064975,6903840502,40421.32,1742745900
APP168789274,8852271751,7591277439,29428.91,1727914020
APP749939757,8852271751,7591277439,28805.24,1735690020
APP827885399,8852271751,9096941364,29560.05,1725581220
APP134797750,8552429795,6552336832,6533.03,1733807760
APP223990873,8552429795,8861555187,23065.15,1729314960
APP273906582,9097223039,9444401910,31607.09,1736079240
APP420631643,9097223039,6838858541,18177.6,1730376840
APP561070839,9097223039,6109645607,23071.7,1743855240
APP126808394,9097223039,9444401910,27754.93,1737634440
APP186959302,6850052229,7373709530,10369.85,1711415880
APP529117547,6850052229,6223439750,20726.0,1719537480
APP846516290,8177611547,8598455273,25706.24,1717092600
APP110092823,8177611547,8052351428,33451.5,1723831800
APP627323688,8177611547,8598455273,8623.35,1717092600
APP176964782,8177611547,8598455273,36471.91,1718302200
APP604405888,8177611547,8052351428,22365.04,1719511800
APP877638326,8177611547,8052351428,19512.01,1721326200
APP614154096,8713136394,7774399899,32171.19,1713648240
APP393094541,8713136394,7774399899,11452.69,1718486640
APP309151392,8713136394,8797973647,28390.92,1729200240
APP411870067,6069169804,7080243582,15814.93,1723453740
APP126118163,6069169804,8558803474,14397.29,1726045740
APP377793976,6069169804,8558803474,45902.23,1728637740
APP224913278,6069169804,8558803474,23374.03,1725268140
APP757180694,8047837580,6348189410,42279.71,1725890760
APP504353012,8047837580,6348189410,24383.25,1730124360
APP248976291,8047837580,6348189410,9101.98,1748613960
APP778422966,8671019161,8083388231,35008.77,1724442720
APP743399902,8671019161,8172139419,3027.81,1727034720
APP124821286,8671019161,8083388231,38538.88,1737402720
APP951499460,6872233628,6825561993,8583.81,1725893880
APP367419309,6867392758,7974297267,45213.31,1732085040
APP489505505,6867392758,9108182455,31867.1,1750574640
APP342650445,9755993809,7957480567,17115.19,1733972760
APP360578582,9755993809,6691921790,37725.68,1741921560
APP627516637,9755993809,7957480567,5034.96,1738811160
APP634866681,9755993809,7957480567,49650.16,1735787160
APP997467696,7133546256,8191177146,7530.25,1733094420
APP523085347,9923290138,7120947541,38509.45,1717842480
APP901640307,9923290138,8292304285,20604.23,1718879280
APP305770521,9923290138,8292304285,44382.53,1720088880
APP170139977,9923290138,8012064312,48474.45,1743762480
APP662151430,9923290138,8292304285,45098.51,1722508080
APP857068341,9761120242,6895030433,39920.71,1744932180
APP155596990,9761120242,9965180788,9436.46,1750116180
APP764752252,9761120242,6493447911,3549.77,1768260180
APP457523906,9761120242,6895030433,32715.01,1743031380
APP348231965,8902328042,6329899519,38108.55,1738316340
APP866362727,8902328042,8043608147,28877.29,1740908340
APP513931794,8902328042,6329899519,26026.66,1743500340
APP222365649,9051896583,6036169163,18319.35,1720377240
APP521618512,9051896583,6372907393,4290.76,1720982040
APP719951763,9051896583,6372907393,47637.7,1722191640
APP242805646,9051896583,6036169163,2610.5,1736706840
APP780765838,9588641463,6334251879,17693.56,1718025120
APP876100544,8083912361,7687748038,9826.21,1718514780
APP928747332,6665138545,9571899548,19537.15,1708430940
APP341184454,6665138545,7380115795,33081.78,1715688540
APP593401953,8630844036,7098512235,8913.53,1716512400
APP323789479,8630844036,7098512235,35060.99,1723770000
APP856552111,9910946324,7181854670,36226.27,1720096740
APP446874830,9910946324,7244374138,7745.97,1728650340
APP143914644,6732892023,9789389791,13576.7,1733678280
APP398511493,6732892023,9789389791,31272.21,1748020680
APP360403790,6732892023,6554850449,21780.88,1739726280
APP827669172,8483774522,7733425294,36015.11,1708250400
APP394526614,8483774522,8604012266,8624.29,1718618400
APP756467918,7585723500,7141482409,16572.91,1718938800
APP781463592,7585723500,8020084213,30567.77,1721358000
APP978897460,7585723500,8020084213,21086.07,1737082800
APP989269490,6405944165,9141526062,45660.05,1716243840
APP531135326,6405944165,9033982244,25988.83,1718058240
APP365813570,6405944165,9141526062,34453.75,1723501440
APP824372822,6583453592,8976039946,13118.39,1726812840
APP725901232,6583453592,7072829146,36545.94,1724652840
APP908281927,6583453592,7072829146,39161.1,1737180840
APP276720863,9200825793,8278156925,38956.21,1710769080
APP110899010,9225080851,8647899957,32191.72,1738636380
APP303851742,9225080851,8512476129,4594.35,1746412380
APP535696322,9225080851,6170565116,9109.38,1733797980
APP382007515,6166586619,6008481042,33735.78,1714465980
APP802219708,6166586619,6898010833,6785.7,1715070780
APP440119286,6166586619,6008481042,22105.99,1719304380
APP395258657,6166586619,9369904100,7385.58,1717489980
APP440556929,8968884605,9487814568,19812.24,1736086740
APP567173335,8968884605,9917106715,17292.44,1743862740
APP304029540,8968884605,9487814568,10252.94,1735136340
APP990080461,6540971532,8562083076,38985.05,1731674520
APP445435266,6540971532,8562083076,22739.05,1735303320
APP856444414,9015024836,7826402164,22342.08,1740166980
APP576565905,6751658322,9454397453,11931.4,1725132360
APP151325050,6751658322,7290667125,31778.14,1727724360
APP517840627,6751658322,6407622645,40127.58,1738092360
APP529843264,6751658322,9454397453,34297.84,1726773960
APP407142097,6512131186,9922903047,48579.83,1735197600
APP417724474,7758495841,8571698336,40059.62,1726223520
APP932800535,7758495841,7001988009,18165.32,1747909920
APP182195088,7758495841,8960354769,10281.01,1729852320
APP562728128,7758495841,7001988009,23671.36,1758277920
APP413449822,6259025044,7746964515,26715.44,1712527020
APP963876015,6259025044,7696360736,36936.27,1722031020
APP582165996,6259025044,8442035166,44071.81,1713736620
APP600337229,7764184805,6682173683,49445.44,1716709980
APP933767536,7764184805,7959236325,22768.73,1717314780
