web_txn_id,from_account,to_account,amount,timestamp_epoch,currency
WEB733649494,ACC00064442,ACC00064439,13501.09,1715415678,INR
WEB818231547,ACC00064441,ACC00064442,29658.54,1715611389,INR
WEB171553962,ACC00064441,ACC00064440,11319.11,1715929030,INR
WEB988981036,ACC00064438,ACC00064439,24580.58,1716084407,INR
WEB128458342,ACC00064443,ACC00064444,13225.74,1718361082,INR
WEB747181123,ACC00064443,ACC00064445,25172.87,1718612275,INR
WEB541205997,ACC00064443,ACC00064444,7154.96,1718786050,INR
WEB363618572,ACC00064443,ACC00064445,28485.23,1719289285,INR
WEB638663101,ACC00064446,ACC00064448,14324.2,1723755614,INR
WEB244210774,ACC00064455,ACC00064454,7001.66,1710318900,INR
WEB362839364,ACC00064455,ACC00064454,15492.3,1710738601,INR
WEB733947578,ACC00064453,ACC00064454,13255.61,1711474990,INR
WEB343771371,ACC00064456,ACC00064454,7234.13,1711832605,INR
WEB419342269,ACC00064464,ACC00064463,14897.74,1709219830,INR
WEB397966050,ACC00064467,ACC00064465,9970.69,1713139280,INR
WEB128723053,ACC00064465,ACC00064467,21949.93,1713284226,INR
WEB856889882,ACC00064467,ACC00064466,3794.96,1713684162,INR
WEB182021642,ACC00064468,ACC00064467,25392.05,1714219705,INR
WEB593719328,ACC00064469,ACC00064470,7109.91,1721786083,INR
WEB783687657,ACC00064470,ACC00064473,29980.56,1722241714,INR
WEB677440754,ACC00064472,ACC00064469,23375.89,1723074836,INR
WEB541380394,ACC00064470,ACC00064472,19748.5,1723663378,INR
WEB876879817,ACC00064469,ACC00064472,19913.4,1723829916,INR
WEB754886331,ACC00064475,ACC00064476,1712.5,1716213297,INR
WEB410308715,ACC00064478,ACC00064475,21389.68,1716398598,INR
WEB996179748,ACC00064477,ACC00064474,25662.69,1716985305,INR
WEB378455898,ACC00064477,ACC00064475,13865.08,1717230655,INR
WEB759446102,ACC00064486,ACC00064483,9687.78,1718705421,INR
WEB533444995,ACC00064488,ACC00064483,22858.29,1718906208,INR
WEB781930718,ACC00064483,ACC00064488,8695.25,1719255662,INR
WEB871356732,ACC00064483,ACC00064486,27972.08,1719725644,INR
WEB852420583,ACC00064490,ACC00064489,18461.32,1715927188,INR
WEB266025591,ACC00064489,ACC00064490,28954.95,1716174264,INR
WEB557081657,ACC00064492,ACC00064496,5619.77,1722901587,INR
WEB716852501,ACC00064494,ACC00064492,4790.9,1723165839,INR
WEB867619496,ACC00064499,ACC00064498,25536.65,1708288330,INR
WEB424175546,ACC00064499,ACC00064500,21640.67,1709235331,INR
WEB773226431,ACC00064500,ACC00064499,8675.98,1709297838,INR
WEB666944498,ACC00064499,ACC00064498,24818.97,1710053028,INR
WEB806315383,ACC00064503,ACC00064501,26263.01,1726667201,INR
WEB424743520,ACC00064503,ACC00064502,3331.7,1727438915,INR
WEB270974318,ACC00064503,ACC00064501,4164.5,1727465140,INR
WEB346005341,ACC00064502,ACC00064503,28871.49,1727613558,INR
WEB358147803,ACC00064501,ACC00064502,29301.37,1727880096,INR
WEB459614326,ACC00064505,ACC00064506,9176.13,1730710499,INR
WEB850208937,ACC00064505,ACC00064504,26326.06,1731335577,INR
WEB577159034,ACC00064506,ACC00064504,19674.33,1731573872,INR
WEB970289431,ACC00064506,ACC00064504,2682.0,1731694393,INR
WEB947784419,ACC00064505,ACC00064506,22070.65,1731861081,INR
WEB805971135,ACC00064505,ACC00064504,15961.0,1732240774,INR
WEB772418378,ACC00064504,ACC00064505,20341.43,1732797615,INR
WEB885156389,ACC00064508,ACC00064509,16553.5,1720286595,INR
WEB434788387,ACC00064508,ACC00064509,9290.15,1720960219,INR
WEB312105675,ACC00064508,ACC00064509,19220.22,1720984930,INR
WEB837821349,ACC00064510,ACC00064511,16108.54,1718103240,INR
WEB948339090,ACC00064511,ACC00064512,27700.3,1718688985,INR
WEB200213828,ACC00064513,ACC00064518,10058.7,1726793400,INR
WEB797053684,ACC00064515,ACC00064516,22387.94,1726946095,INR
WEB203844016,ACC00064515,ACC00064514,28324.87,1727321952,INR
WEB380627685,ACC00064516,ACC00064513,1625.41,1728014568,INR
WEB737925121,ACC00064516,ACC00064518,23079.76,1728059724,INR
WEB723019424,ACC00064517,ACC00064516,21565.69,1728167082,INR
WEB228424242,ACC00064513,ACC00064515,4876.13,1728963452,INR
WEB533855528,ACC00064521,ACC00064520,10528.31,1707421250,INR
WEB804912086,ACC00064520,ACC00064523,6392.88,1707638598,INR
WEB146442207,ACC00064524,ACC00064527,6146.84,1732110000,INR
WEB841098666,ACC00064525,ACC00064524,21094.04,1732505215,INR
WEB388218192,ACC00064524,ACC00064527,23512.43,1732656417,INR
WEB877658316,ACC00064527,ACC00064525,6295.5,1732818343,INR
WEB232108551,ACC00064528,ACC00064526,18208.75,1733844207,INR
WEB407673471,ACC00064524,ACC00064528,25649.72,1734354146,INR
WEB607249507,ACC00064527,ACC00064524,13654.35,1734667245,INR
WEB407897953,ACC00064528,ACC00064526,10286.73,1735027028,INR
WEB667465662,ACC00064529,ACC00064530,22569.08,1720185394,INR
WEB269999464,ACC00064533,ACC00064534,11763.78,1721499960,INR
WEB949215882,ACC00064532,ACC00064534,7583.89,1722143267,INR
WEB630195646,ACC00064538,ACC00064537,25654.98,1730697043,INR
WEB864252154,ACC00064541,ACC00064542,25175.51,1733203500,INR
WEB595421294,ACC00064543,ACC00064541,22547.62,1733510381,INR
WEB672739113,ACC00064543,ACC00064541,11174.85,1733840000,INR
WEB898181846,ACC00064543,ACC00064541,17902.49,1733878588,INR
WEB566097089,ACC00064542,ACC00064543,20140.32,1735565899,INR
WEB185591177,ACC00064546,ACC00064544,8668.72,1725572100,INR
WEB805522150,ACC00064546,ACC00064544,5532.92,1725848355,INR
WEB363308590,ACC00064546,ACC00064545,19091.78,1726010860,INR
WEB252711249,ACC00064544,ACC00064545,10114.2,1726120819,INR
WEB874675832,ACC00064548,ACC00064549,27959.5,1727032048,INR
WEB673885048,ACC00064547,ACC00064550,12554.35,1727596237,INR
WEB216221744,ACC00064548,ACC00064550,19058.41,1727752239,INR
WEB691297109,ACC00064550,ACC00064549,11950.69,1728010100,INR
WEB986787613,ACC00064548,ACC00064547,27484.39,1728570711,INR
WEB192771748,ACC00064553,ACC00064555,27010.82,1711536539,INR
WEB647729502,ACC00064556,ACC00064558,29234.96,1722788803,INR
WEB952792962,ACC00064558,ACC00064556,8448.23,1722961323,INR
WEB445543143,ACC00064562,ACC00064561,25934.55,1719189559,INR
WEB886710672,ACC00064564,ACC00064561,14320.32,1719388213,INR
WEB544463625,ACC00064563,ACC00064560,25956.77,1719548456,INR
WEB438037860,ACC00064560,ACC00064563,15928.49,1720122466,INR
WEB408472005,ACC00064570,ACC00064566,20172.85,1713378060,INR
WEB812928481,ACC00064569,ACC00064565,6685.37,1713930480,INR
WEB111049539,ACC00064569,ACC00064570,15112.47,1715088704,INR
WEB746697044,ACC00064570,ACC00064568,15393.46,1715096958,INR
WEB900070069,ACC00064568,ACC00064570,9542.89,1715485537,INR
WEB447297857,ACC00064572,ACC00064571,4927.3,1733268167,INR
WEB283802176,ACC00064577,ACC00064576,23413.05,1710157377,INR
WEB343938662,ACC00064575,ACC00064578,28376.78,1710261420,INR
WEB980437755,ACC00064576,ACC00064577,1773.67,1710476621,INR
WEB257237556,ACC00064579,ACC00064581,5601.03,1709846460,INR
WEB893210938,ACC00064581,ACC00064580,5198.34,1709995715,INR
WEB596574921,ACC00064581,ACC00064580,19424.82,1710371884,INR
WEB443916415,ACC00064580,ACC00064581,17667.5,1710648876,INR
WEB131117230,ACC00064583,ACC00064585,8712.33,1730935946,INR
WEB341019587,ACC00064583,ACC00064584,6121.57,1731055680,INR
WEB395815136,ACC00064584,ACC00064583,8345.09,1731186943,INR
WEB636188400,ACC00064585,ACC00064583,29446.55,1731472341,INR
WEB394466534,ACC00064582,ACC00064585,21178.19,1731921341,INR
WEB419576391,ACC00064589,ACC00064590,6683.15,1716185441,INR
WEB151439220,ACC00064586,ACC00064587,3475.31,1716392245,INR
WEB872910631,ACC00064589,ACC00064586,22539.15,1716430644,INR
WEB107999511,ACC00064593,ACC00064591,24691.88,1710087406,INR
WEB668762796,ACC00064591,ACC00064592,1550.23,1710696170,INR
WEB731896910,ACC00064591,ACC00064592,22718.78,1710710484,INR
WEB464021753,ACC00064595,ACC00064594,22282.46,1732506132,INR
WEB642018394,ACC00064598,ACC00064600,29199.25,1707779477,INR
WEB393007083,ACC00064598,ACC00064600,17808.51,1707843418,INR
WEB708422439,ACC00064598,ACC00064599,17149.73,1708227218,INR
WEB345199461,ACC00064603,ACC00064602,21307.02,1715843253,INR
WEB860711885,ACC00064603,ACC00064605,4737.72,1715968102,INR
WEB674499709,ACC00064602,ACC00064603,4749.7,1716190709,INR
WEB857419574,ACC00064602,ACC00064603,24109.85,1716581325,INR
WEB477084877,ACC00064608,ACC00064610,8781.58,1715961899,INR
WEB471436289,ACC00064609,ACC00064607,20096.2,1716353628,INR
WEB503737318,ACC00064609,ACC00064610,28528.13,1716777923,INR
WEB687673699,ACC00064614,ACC00064615,22584.45,1732502306,INR
WEB447331529,ACC00064614,ACC00064611,27058.29,1732814857,INR
WEB956274107,ACC00064612,ACC00064611,26283.33,1733162206,INR
WEB205899105,ACC00064615,ACC00064612,19887.96,1733746038,INR
WEB466932342,ACC00064616,ACC00064621,12801.42,1733173470,INR
WEB471545454,ACC00064618,ACC00064619,2924.37,1734120365,INR
WEB974743001,ACC00064622,ACC00064623,21289.12,1725574091,INR
WEB272484407,ACC00064626,ACC00064623,23495.77,1725701479,INR
WEB868490613,ACC00064626,ACC00064623,21752.33,1725981138,INR
WEB370661927,ACC00064627,ACC00064628,10576.15,1730481718,INR
WEB587336482,ACC00064629,ACC00064628,5564.07,1730552390,INR
WEB175687964,ACC00064629,ACC00064628,24038.25,1730805151,INR
WEB481693186,ACC00064632,ACC00064630,17120.05,1720138048,INR
WEB158476477,ACC00064637,ACC00064638,4249.09,1728025369,INR
WEB230532013,ACC00064635,ACC00064639,18740.0,1728121862,INR
WEB173680453,ACC00064638,ACC00064637,27805.67,1728323307,INR
WEB630432496,ACC00064636,ACC00064638,7692.49,1728536620,INR
WEB215272189,ACC00064643,ACC00064640,2456.57,1721525083,INR
WEB845801536,ACC00064641,ACC00064642,19565.22,1721532675,INR
WEB783109321,ACC00064643,ACC00064642,6583.36,1721917953,INR
WEB360235857,ACC00064643,ACC00064640,9090.59,1722834794,INR
WEB798516747,ACC00064642,ACC00064643,20906.51,1722988135,INR
WEB147648323,ACC00064649,ACC00064650,26683.75,1708496898,INR
WEB956730673,ACC00064653,ACC00064658,19284.26,1717496797,INR
WEB481010596,ACC00064658,ACC00064655,29660.15,1717536024,INR
WEB701848792,ACC00064662,ACC00064661,20071.89,1716960059,INR
WEB879081639,ACC00064661,ACC00064662,3361.42,1717465582,INR
WEB893792940,ACC00064665,ACC00064663,21672.14,1730807381,INR
WEB650565600,ACC00064664,ACC00064663,27724.05,1730853067,INR
WEB950354952,ACC00064666,ACC00064671,27437.29,1715392080,INR
WEB400797648,ACC00064666,ACC00064670,23657.13,1715682102,INR
WEB999190507,ACC00064667,ACC00064670,23266.42,1716217543,INR
WEB758504586,ACC00064677,ACC00064676,29345.71,1706206620,INR
WEB638780944,ACC00064676,ACC00064674,9708.34,1707050990,INR
WEB898963786,ACC00064675,ACC00064672,8494.83,1707079386,INR
WEB567223399,ACC00064679,ACC00064678,13203.36,1733219326,INR
WEB606524035,ACC00064679,ACC00064683,2485.47,1734081850,INR
WEB839497395,ACC00064680,ACC00064682,3599.26,1734270818,INR
WEB647648885,ACC00064682,ACC00064680,12658.11,1734404721,INR
WEB460542622,ACC00064686,ACC00064685,7971.91,1730440125,INR
WEB170748930,ACC00064688,ACC00064687,14299.08,1735420020,INR
WEB730594257,ACC00064687,ACC00064688,25031.17,1736776969,INR
WEB605301948,ACC00064700,ACC00064702,25000.8,1725629446,INR
WEB924093713,ACC00064701,ACC00064699,13176.88,1725922516,INR
WEB438349861,ACC00064702,ACC00064701,8851.8,1725939106,INR
WEB925157181,ACC00064703,ACC00064699,28943.57,1726927827,INR
WEB580065333,ACC00064707,ACC00064706,9276.87,1725026901,INR
WEB879922695,ACC00064705,ACC00064707,10305.12,1725121577,INR
WEB994498039,ACC00064707,ACC00064709,6064.79,1725620889,INR
WEB203146345,ACC00064712,ACC00064710,2828.15,1713234024,INR
WEB177101033,ACC00064714,ACC00064713,10012.43,1713308883,INR
WEB938284931,ACC00064710,ACC00064711,21451.28,1713373727,INR
WEB913441124,ACC00064714,ACC00064710,6220.58,1713686770,INR
WEB324334277,ACC00064719,ACC00064716,9695.89,1733223017,INR
WEB773665809,ACC00064719,ACC00064715,9077.72,1733393472,INR
WEB807879600,ACC00064716,ACC00064717,18720.47,1733960567,INR
WEB356478796,ACC00064722,ACC00064720,20802.33,1727076780,INR
WEB410264555,ACC00064722,ACC00064720,22279.3,1728030299,INR
WEB410166230,ACC00064721,ACC00064720,13652.34,1728064642,INR
WEB301121100,ACC00064720,ACC00064722,21449.21,1728314376,INR
WEB714132888,ACC00064721,ACC00064720,17220.56,1728406579,INR
WEB331164478,ACC00064720,ACC00064722,19589.94,1728825226,INR
WEB642949137,ACC00064722,ACC00064721,11600.86,1729019789,INR
WEB204337691,ACC00064722,ACC00064721,21647.74,1729169142,INR
WEB836777559,ACC00064727,ACC00064723,9273.24,1732438020,INR
WEB845086375,ACC00064723,ACC00064725,27973.73,1732585799,INR
WEB585708325,ACC00064727,ACC00064723,23044.81,1732802438,INR
WEB776715388,ACC00064723,ACC00064727,29126.61,1734021965,INR
WEB407305962,ACC00064730,ACC00064733,6095.5,1710194609,INR
WEB243183058,ACC00064733,ACC00064730,21828.11,1710430419,INR
WEB863553289,ACC00064729,ACC00064731,10429.05,1710914292,INR
WEB446759485,ACC00064731,ACC00064730,8758.38,1711253305,INR
WEB963697034,ACC00064729,ACC00064733,22814.25,1711393180,INR
WEB289043083,ACC00064732,ACC00064733,15650.43,1711598353,INR
WEB675862265,ACC00064736,ACC00064735,14206.96,1715164300,INR
WEB825362681,ACC00064735,ACC00064736,8655.44,1715310463,INR
WEB396313778,ACC00064734,ACC00064736,20639.23,1715482013,INR
WEB830693872,ACC00064734,ACC00064736,14847.72,1715970165,INR
WEB719139373,ACC00064734,ACC00064736,19852.04,1716153145,INR
WEB219682729,ACC00064740,ACC00064741,23430.91,1724796780,INR
WEB550565707,ACC00064741,ACC00064742,19590.39,1725112386,INR
WEB787989304,ACC00064741,ACC00064740,23600.03,1725398715,INR
WEB345426534,ACC00064741,ACC00064740,18960.85,1726175065,INR
WEB696599333,ACC00064745,ACC00064744,2463.75,1729940783,INR
WEB226341242,ACC00064746,ACC00064743,15763.04,1730193076,INR
WEB695438467,ACC00064747,ACC00064749,3838.85,1727661940,INR
WEB910522569,ACC00064748,ACC00064749,23719.96,1728111170,INR
WEB668861957,ACC00064748,ACC00064747,20724.5,1728546412,INR
WEB986752488,ACC00064749,ACC00064747,29717.57,1728783231,INR
WEB670075921,ACC00064748,ACC00064749,15281.44,1729032795,INR
WEB472822123,ACC00064749,ACC00064748,26839.96,1729137743,INR
WEB651720242,ACC00064753,ACC00064751,12757.4,1724997320,INR
WEB260925776,ACC00064751,ACC00064753,15918.53,1725085151,INR
WEB996171717,ACC00064751,ACC00064750,10846.76,1726428835,INR
WEB986680153,ACC00064756,ACC00064755,25886.09,1723730717,INR
WEB944757960,ACC00064756,ACC00064754,14921.09,1723831947,INR
WEB670669806,ACC00064756,ACC00064754,846.53,1724907210,INR
WEB278805209,ACC00064755,ACC00064754,10150.22,1725290251,INR
WEB919045234,ACC00064757,ACC00064760,3522.46,1718081314,INR
WEB614643753,ACC00064758,ACC00064759,7872.74,1718092336,INR
WEB358879662,ACC00064757,ACC00064760,15644.28,1718194262,INR
WEB698710681,ACC00064760,ACC00064757,28496.71,1718431879,INR
WEB964807525,ACC00064758,ACC00064760,9837.5,1719052060,INR
WEB273569712,ACC00064757,ACC00064760,27038.89,1719264877,INR
WEB461331628,ACC00064758,ACC00064757,961.79,1719511044,INR
WEB634561965,ACC00064763,ACC00064761,29705.18,1728407460,INR
WEB666103423,ACC00064765,ACC00064764,7868.09,1728520342,INR
WEB343177969,ACC00064771,ACC00064769,20579.35,1727564617,INR
WEB467688695,ACC00064769,ACC00064772,29387.52,1727713189,INR
WEB864217780,ACC00064768,ACC00064769,20916.84,1727937439,INR
WEB225943783,ACC00064772,ACC00064770,4621.6,1728090289,INR
WEB866517645,ACC00064772,ACC00064771,15870.87,1728578546,INR
WEB798012939,ACC00064771,ACC00064767,15982.76,1729160874,INR
WEB707066703,ACC00064773,ACC00064776,26545.13,1714090791,INR
WEB908521482,ACC00064776,ACC00064773,9699.09,1714152243,INR
WEB775206340,ACC00064773,ACC00064775,11586.2,1715391507,INR
WEB654982418,ACC00064776,ACC00064775,24160.01,1715996419,INR
WEB384424584,ACC00064779,ACC00064778,18933.73,1731804600,INR
WEB409227739,ACC00064780,ACC00064781,9999.62,1718751715,INR
WEB789551068,ACC00064781,ACC00064783,5552.24,1718795320,INR
WEB871306735,ACC00064784,ACC00064785,11667.78,1718873954,INR
WEB624109091,ACC00064785,ACC00064782,22923.14,1719131027,INR
WEB542099174,ACC00064783,ACC00064782,18429.44,1719748986,INR
WEB786589678,ACC00064784,ACC00064783,3588.69,1720192535,INR
WEB511069304,ACC00064780,ACC00064785,15710.54,1720806177,INR
WEB113436409,ACC00064788,ACC00064786,4626.41,1721125299,INR
WEB171868601,ACC00064788,ACC00064787,1129.24,1721555816,INR
WEB500437017,ACC00064789,ACC00064786,20576.39,1721719263,INR
WEB861074633,ACC00064792,ACC00064790,1079.89,1718268806,INR
WEB490405166,ACC00064796,ACC00064795,2063.53,1723157079,INR
WEB491604659,ACC00064799,ACC00064800,7986.7,1715409435,INR
WEB614314020,ACC00064798,ACC00064799,25116.62,1716246458,INR
WEB604030065,ACC00064802,ACC00064804,4048.88,1714777081,INR
WEB125091383,ACC00064803,ACC00064805,3160.18,1715173433,INR
WEB296336434,ACC00064807,ACC00064808,15465.87,1707700140,INR
WEB641185517,ACC00064806,ACC00064808,9010.67,1708084379,INR
WEB707538274,ACC00064806,ACC00064807,16931.45,1708200308,INR
WEB982055164,ACC00064806,ACC00064807,18490.85,1709761244,INR
WEB922100762,ACC00064809,ACC00064811,16691.24,1714960260,INR
WEB561209290,ACC00064811,ACC00064809,1810.15,1715392809,INR
WEB861024403,ACC00064811,ACC00064812,23558.55,1715487662,INR
WEB871837795,ACC00064812,ACC00064810,18756.78,1715544807,INR
WEB302560180,ACC00064811,ACC00064812,14395.15,1715612158,INR
WEB735298467,ACC00064810,ACC00064811,24462.42,1716416552,INR
WEB895196677,ACC00064814,ACC00064817,7793.98,1704758940,INR
WEB273260755,ACC00064817,ACC00064814,6529.84,1705324372,INR
WEB569237808,ACC00064816,ACC00064815,25269.54,1705527240,INR
WEB618444119,ACC00064817,ACC00064815,4928.02,1705953878,INR
WEB859367765,ACC00064818,ACC00064815,21960.82,1706265725,INR
WEB815229633,ACC00064824,ACC00064822,7131.68,1724792191,INR
WEB885411687,ACC00064823,ACC00064824,14670.99,1726453817,INR
WEB195410115,ACC00064827,ACC00064825,672.65,1714418295,INR
WEB937882795,ACC00064826,ACC00064825,23453.8,1715250077,INR
WEB998750575,ACC00064826,ACC00064827,16968.97,1715469005,INR
WEB181200027,ACC00064826,ACC00064827,5142.35,1715639532,INR
WEB991885947,ACC00064832,ACC00064831,8108.77,1712942587,INR
WEB934384800,ACC00064829,ACC00064831,29164.52,1713059662,INR
WEB119140692,ACC00064833,ACC00064832,19077.79,1713574713,INR
WEB585475327,ACC00064828,ACC00064833,10683.68,1713766366,INR
WEB281764719,ACC00064828,ACC00064829,8782.78,1713869504,INR
WEB598295304,ACC00064836,ACC00064835,694.7,1710701200,INR
WEB488684361,ACC00064836,ACC00064834,25563.49,1711368743,INR
WEB242732093,ACC00064840,ACC00064839,22556.29,1727181600,INR
WEB432298347,ACC00064840,ACC00064838,27405.36,1727760017,INR
WEB613219520,ACC00064839,ACC00064840,28628.13,1728402642,INR
WEB903876132,ACC00064847,ACC00064849,10763.14,1724135639,INR
WEB655070303,ACC00064848,ACC00064846,19014.32,1724303734,INR
WEB248389876,ACC00064848,ACC00064850,18440.59,1724334173,INR
WEB110083085,ACC00064852,ACC00064856,25437.12,1720475040,INR
WEB475242971,ACC00064853,ACC00064852,18195.29,1721918011,INR
WEB519816941,ACC00064859,ACC00064858,28215.58,1705698036,INR
WEB861800790,ACC00064859,ACC00064860,7221.34,1705921719,INR
WEB289868439,ACC00064859,ACC00064860,16298.34,1706855891,INR
WEB998412050,ACC00064861,ACC00064862,18370.73,1732066620,INR
WEB610620689,ACC00064864,ACC00064862,18025.58,1732583709,INR
WEB477959091,ACC00064867,ACC00064869,728.73,1725381420,INR
WEB299118298,ACC00064869,ACC00064867,10129.76,1725984912,INR
WEB317784025,ACC00064867,ACC00064868,21012.76,1726049310,INR
WEB670444068,ACC00064868,ACC00064870,26568.62,1726916514,INR
WEB630853859,ACC00064869,ACC00064867,22132.37,1727093406,INR
WEB459711548,ACC00064874,ACC00064871,16391.34,1735279085,INR
WEB559104561,ACC00064875,ACC00064876,20300.84,1735363185,INR
WEB158446142,ACC00064871,ACC00064872,8330.26,1735892579,INR
WEB951538687,ACC00064875,ACC00064872,2974.0,1736031866,INR
WEB609255932,ACC00064874,ACC00064873,20589.66,1736590575,INR
WEB700716788,ACC00064873,ACC00064874,11181.74,1736778400,INR
WEB917693085,ACC00064879,ACC00064878,8093.74,1723934617,INR
WEB474363414,ACC00064877,ACC00064878,19812.38,1725151737,INR
WEB424449353,ACC00064882,ACC00064880,6622.42,1734159580,INR
WEB357073754,ACC00064881,ACC00064883,10798.23,1734207094,INR
WEB106200676,ACC00064883,ACC00064880,21917.93,1734496057,INR
WEB927246190,ACC00064881,ACC00064883,24253.15,1735196486,INR
WEB767261416,ACC00064882,ACC00064883,24770.53,1735834954,INR
WEB824061070,ACC00064885,ACC00064886,21606.83,1716324720,INR
WEB458062165,ACC00064885,ACC00064886,3944.26,1716922204,INR
WEB183188045,ACC00064884,ACC00064886,4904.39,1717233798,INR
WEB246643152,ACC00064885,ACC00064886,7180.82,1717658115,INR
WEB794063140,ACC00064884,ACC00064886,16382.03,1717823077,INR
WEB367522870,ACC00064886,ACC00064885,29843.49,1718396084,INR
WEB257572454,ACC00064887,ACC00064890,14392.52,1727207487,INR
WEB235598803,ACC00064891,ACC00064887,26752.21,1727616370,INR
WEB677508120,ACC00064897,ACC00064900,16016.16,1729620780,INR
WEB518596577,ACC00064898,ACC00064900,28201.78,1730594905,INR
WEB980381665,ACC00064901,ACC00064898,17567.18,1730677795,INR
WEB898563116,ACC00064900,ACC00064898,13539.22,1731332041,INR
WEB749097689,ACC00064903,ACC00064904,9069.62,1723701766,INR
WEB825940338,ACC00064906,ACC00064904,14225.22,1723924819,INR
WEB483701754,ACC00064914,ACC00064911,11722.42,1728738120,INR
WEB933787924,ACC00064921,ACC00064918,17957.52,1712894014,INR
WEB517321269,ACC00064920,ACC00064918,10747.51,1713509756,INR
WEB925322032,ACC00064920,ACC00064917,21727.11,1713907793,INR
WEB843400107,ACC00064924,ACC00064925,13655.01,1713955210,INR
WEB210802373,ACC00064924,ACC00064925,22958.16,1715030386,INR
WEB210775954,ACC00064924,ACC00064923,19234.24,1715198801,INR
WEB885615249,ACC00064923,ACC00064922,3597.55,1715710326,INR
WEB302672118,ACC00064929,ACC00064930,8127.72,1735321461,INR
WEB282895377,ACC00064929,ACC00064927,24776.75,1735750845,INR
WEB129926561,ACC00064930,ACC00064927,25916.82,1736208451,INR
WEB473366191,ACC00064930,ACC00064927,17513.39,1736459123,INR
WEB797548158,ACC00064934,ACC00064936,17536.58,1704752520,INR
WEB421690909,ACC00064935,ACC00064931,22363.51,1704892314,INR
WEB900452296,ACC00064945,ACC00064942,28990.08,1734046371,INR
WEB852603163,ACC00064944,ACC00064945,25530.63,1734851800,INR
WEB125930502,ACC00064945,ACC00064944,27457.59,1734885735,INR
WEB368336349,ACC00064948,ACC00064947,5786.04,1735093827,INR
WEB724469880,ACC00064947,ACC00064948,25681.46,1735213637,INR
WEB993558674,ACC00064948,ACC00064949,16011.92,1735421814,INR
WEB469743895,ACC00064951,ACC00064950,28424.55,1716241560,INR
WEB554285753,ACC00064952,ACC00064951,25219.2,1716899796,INR
WEB723706465,ACC00064952,ACC00064951,3629.37,1716916001,INR
WEB715910657,ACC00064950,ACC00064952,2773.1,1717009289,INR
WEB536229837,ACC00064951,ACC00064953,3109.67,1717122518,INR
WEB147692599,ACC00064951,ACC00064952,18726.33,1718018967,INR
WEB653385323,ACC00064956,ACC00064954,1799.2,1711633200,INR
WEB380405396,ACC00064956,ACC00064954,22909.59,1711879572,INR
WEB665236522,ACC00064954,ACC00064955,8010.58,1711893352,INR
WEB151800439,ACC00064957,ACC00064960,3745.71,1733299689,INR
WEB603470158,ACC00064964,ACC00064962,25238.53,1729176840,INR
WEB396340764,ACC00064964,ACC00064965,22931.98,1729803963,INR
WEB808841321,ACC00064961,ACC00064963,12872.79,1730245447,INR
WEB114210315,ACC00064962,ACC00064963,15455.83,1730948920,INR
WEB887965902,ACC00064966,ACC00064968,591.25,1708579860,INR
WEB925633806,ACC00064966,ACC00064969,21964.21,1709752146,INR
WEB251694425,ACC00064969,ACC00064966,25360.59,1710009807,INR
WEB520006053,ACC00064969,ACC00064968,29754.71,1710111488,INR
WEB155842233,ACC00064969,ACC00064966,12832.29,1710286834,INR
WEB453320916,ACC00064969,ACC00064967,18385.34,1710541999,INR
WEB295883694,ACC00064969,ACC00064968,10538.9,1710745818,INR
WEB806857095,ACC00064969,ACC00064966,18909.19,1711130052,INR
WEB313314506,ACC00064977,ACC00064979,7600.77,1730637240,INR
WEB176860005,ACC00064975,ACC00064977,28566.83,1730858725,INR
WEB903107006,ACC00064977,ACC00064978,24971.19,1731258659,INR
WEB598601084,ACC00064977,ACC00064974,16322.14,1731521350,INR
WEB114007775,ACC00064975,ACC00064974,8344.45,1732386836,INR
WEB340435918,ACC00064977,ACC00064978,19789.83,1732625130,INR
WEB258022876,ACC00064983,ACC00064985,10778.98,1710162626,INR
WEB327420775,ACC00064982,ACC00064985,23420.78,1712421894,INR
WEB961097317,ACC00064982,ACC00064980,8656.42,1712651585,INR
WEB296752845,ACC00064987,ACC00064991,18973.5,1715652769,INR
WEB154878366,ACC00064988,ACC00064989,26511.14,1715832066,INR
WEB291756430,ACC00064988,ACC00064990,15703.23,1716059062,INR
WEB471773819,ACC00064990,ACC00064988,10598.52,1716293158,INR
WEB719842130,ACC00064987,ACC00064991,18379.86,1716541877,INR
WEB308702544,ACC00064986,ACC00064991,10192.37,1716775944,INR
WEB985357786,ACC00064988,ACC00064986,8311.59,1717189161,INR
WEB767735582,ACC00064992,ACC00064994,25019.39,1723018293,INR
WEB897501245,ACC00064993,ACC00064994,9942.09,1723483263,INR
WEB683799765,ACC00064993,ACC00064994,3897.67,1723710750,INR
WEB942623647,ACC00064994,ACC00064992,27025.64,1723768656,INR
WEB156386016,ACC00064992,ACC00064993,7041.72,1724921953,INR
WEB447187701,ACC00064994,ACC00064992,22591.77,1725507644,INR
WEB459288783,ACC00064998,ACC00064996,6985.24,1717086937,INR
WEB720806950,ACC00064996,ACC00064997,9105.74,1717296208,INR
WEB923075150,ACC00064997,ACC00064996,4994.85,1718152653,INR
WEB641022038,ACC00064998,ACC00064995,756.65,1718303614,INR
WEB341340089,ACC00065001,ACC00065004,7743.46,1729449249,INR
WEB146036131,ACC00065000,ACC00065004,14280.3,1729578639,INR
WEB225198666,ACC00065002,ACC00065004,24931.07,1729696583,INR
